Host Response Time,Host Response Rate,Host Listings Count,Host Total Listings Count,Accommodates,Bathrooms,Bedrooms,Beds,Weekly Price,Monthly Price,Security Deposit,Cleaning Fee,Guests Included,Extra People,Minimum Nights,Maximum Nights,Availability 30,Availability 60,Availability 90,Availability 365,Number of Reviews,Review Scores Rating,Review Scores Accuracy,Review Scores Cleanliness,Review Scores Checkin,Review Scores Communication,Review Scores Location,Review Scores Value,Calculated host listings count,Reviews per Month,total_words,house_rules_words,days_since_calendar_updated,days_host_since,days_since_last_scraped,days_since_first_review,days_since_last_review,season,host_verified,distance_km,neighbourhood_price,has_weekly_price,has_monthly_price,Property Type_price_encoded,Room Type_price_encoded,Bed Type_price_encoded,total_amenities,amenity_wireless_internet,amenity_internet,amenity_kitchen,amenity_heating,amenity_essentials,amenity_washer,amenity_tv,amenity_hot_tub,amenity_pool,amenity_gym,amenity_cable_tv,amenity_free_parking_on_premises,amenity_pets_allowed,cancellation_price_encoded
24,1.0,1.0,1.0,4,1.0,1.0,2.0,999999.0,999999.0,0.0,20.0,2,10,2,1125,1,16,16,266,19,97.0,10.0,10.0,10.0,10.0,9.0,10.0,1.0,3.0,470,0,1,1256,1,190,22,1,1,2.3759128062615633,34.0,0,0,55.0,72.0,52.0,16,1,1,1,1,1,1,1,1,0,0,0,0,0,55.0
1,0.75,1.0,1.0,3,1.0,2.0,2.0,999999.0,999999.0,100.0,25.0,2,20,2,100,0,0,17,288,24,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,3.17,198,242,1,240,1,227,86,1,1,2.2033043466230358,50.0,0,0,55.0,72.0,52.0,21,1,1,1,1,1,1,1,0,0,0,0,0,0,55.0
999,0.0,1.0,1.0,2,1.0,1.0,1.0,150.0,999999.0,0.0,10.0,1,0,1,1125,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,89,0,1,1201,1,999,999,1,1,1.0086122145586898,50.0,1,0,55.0,29.0,52.0,8,1,1,1,1,1,1,0,0,0,0,0,0,0,40.0
1,1.0,6.0,6.0,2,1.0,0.0,1.0,265.0,999999.0,150.0,35.0,1,0,2,1125,0,10,24,114,104,87.0,10.0,10.0,10.0,10.0,9.0,9.0,5.0,4.02,249,298,1,1012,1,776,5,1,1,1.086806639843295,50.0,1,0,55.0,72.0,52.0,11,0,1,1,1,1,1,1,0,0,0,1,0,0,55.0
999,0.0,1.0,1.0,2,1.0,1.0,1.0,999999.0,999999.0,0.0,10.0,1,0,2,1125,0,0,0,0,16,87.0,9.0,9.0,9.0,10.0,10.0,9.0,1.0,1.41,236,229,2,740,1,340,264,1,1,2.223572284356798,34.0,0,0,55.0,29.0,52.0,16,1,1,1,0,1,1,1,0,0,0,0,0,0,40.0
1,1.0,1.0,1.0,1,1.0,1.0,1.0,999999.0,999999.0,100.0,10.0,1,10,2,1125,28,58,88,363,14,83.0,9.0,8.0,10.0,10.0,9.0,9.0,1.0,0.46,85,14,1,1033,1,916,125,1,1,2.094077315378375,41.0,0,0,55.0,29.0,52.0,10,1,1,1,1,0,1,1,0,0,0,0,0,0,40.0
1,1.0,15.0,15.0,2,0.5,1.0,1.0,999999.0,999999.0,0.0,10.0,1,10,1,1125,0,0,0,158,46,95.0,10.0,10.0,10.0,10.0,9.0,10.0,15.0,2.4,296,136,1,600,1,576,192,1,1,12.381052024687053,45.0,0,0,50.0,29.0,52.0,15,1,1,1,1,1,0,1,0,0,0,0,1,0,40.0
1,1.0,9.0,9.0,2,1.0,0.0,1.0,170.0,999999.0,0.0,30.0,1,5,5,1125,6,27,51,229,3,87.0,8.0,10.0,10.0,9.0,9.0,7.0,9.0,1.43,221,167,1,476,1,63,9,1,1,3.5683574645029816,32.0,1,0,42.5,72.0,52.0,21,1,1,1,1,1,1,1,0,0,0,0,0,0,55.0
1,1.0,9.0,9.0,3,1.0,1.0,2.0,295.0,999999.0,100.0,25.0,2,8,2,1125,5,13,36,301,133,82.0,8.0,9.0,9.0,9.0,8.0,8.0,4.0,2.75,392,832,2,1646,1,1453,8,1,1,5.207053207856773,30.0,1,0,55.0,72.0,52.0,21,1,1,1,1,1,1,1,0,0,0,0,1,1,60.0
1,1.0,1.0,1.0,6,2.0,2.0,3.0,999999.0,999999.0,0.0,20.0,4,0,1,40,16,40,57,316,7,90.0,10.0,10.0,10.0,10.0,9.0,9.0,1.0,0.69,202,88,1,397,1,303,11,1,1,6.5296077855575705,57.5,0,0,38.0,72.0,52.0,25,1,1,1,1,1,1,1,0,1,0,1,1,1,55.0
3,0.75,164.0,164.0,6,1.0,2.0,4.0,999999.0,999999.0,200.0,70.0,3,10,2,1125,13,27,54,315,1,80.0,10.0,10.0,8.0,10.0,8.0,8.0,145.0,0.08,359,845,2,933,1,358,358,1,1,0.5335655076342896,50.0,0,0,55.0,72.0,52.0,15,1,1,1,1,1,1,1,0,0,0,0,0,0,60.0
1,1.0,15.0,15.0,10,2.0,4.0,5.0,999999.0,999999.0,0.0,30.0,6,35,1,1125,25,55,84,202,12,90.0,9.0,10.0,10.0,10.0,9.0,9.0,15.0,0.63,152,31,2,600,1,567,12,1,1,12.386077818289511,45.0,0,0,55.0,72.0,52.0,18,1,1,1,1,1,1,1,0,0,0,0,1,0,60.0
999,0.0,1.0,1.0,3,1.0,1.0,1.0,999999.0,999999.0,0.0,30.0,1,0,1,1125,0,0,0,0,10,88.0,9.0,9.0,9.0,10.0,9.0,9.0,1.0,1.16,123,0,1,277,1,258,197,1,1,1.009898456558795,50.0,0,0,55.0,72.0,52.0,11,0,0,1,0,1,1,1,0,0,0,0,0,1,40.0
999,0.0,17.0,17.0,1,2.0,1.0,1.0,999999.0,999999.0,0.0,10.0,1,0,7,1125,0,6,36,311,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,17.0,0.0,80,67,1,374,1,999,999,1,1,0.9442579749971383,65.0,0,0,55.0,29.0,52.0,9,1,1,1,1,0,1,1,0,0,0,0,0,0,40.0
1,1.0,11.0,11.0,4,1.0,1.0,1.0,999999.0,999999.0,150.0,20.0,2,10,1,1125,8,31,53,283,3,67.0,6.0,7.0,7.0,6.0,9.0,6.0,11.0,0.63,325,148,1,1628,1,143,97,1,1,0.9173180196312052,50.0,0,0,55.0,72.0,52.0,9,1,1,1,1,0,1,1,0,0,0,0,0,1,60.0
1,1.0,1.0,1.0,6,1.0,2.0,4.0,999999.0,999999.0,0.0,30.0,1,0,2,1125,16,33,63,338,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,402,184,1,589,1,7,7,1,1,0.8572793455315456,60.0,0,0,55.0,72.0,52.0,12,1,1,1,1,1,1,1,0,0,0,0,0,0,40.0
1,0.94,51.0,51.0,2,1.0,1.0,1.0,386.0,1300.0,200.0,33.0,2,11,10,1825,7,19,26,301,15,80.0,8.0,8.0,9.0,9.0,10.0,8.0,51.0,0.31,327,146,1,1972,1,1442,93,1,1,0.25323099920284015,78.0,1,1,60.0,72.0,52.0,17,1,1,1,1,1,1,1,0,0,0,0,0,0,40.0
24,1.0,1.0,1.0,4,1.0,1.0,2.0,999999.0,999999.0,0.0,20.0,2,15,2,1125,0,0,3,247,4,85.0,8.0,10.0,9.0,10.0,10.0,10.0,1.0,0.46,40,0,1,664,1,260,229,1,1,0.6978965825772614,65.0,0,0,55.0,72.0,52.0,14,1,1,1,1,1,1,1,0,0,0,0,0,0,55.0
1,1.0,1.0,1.0,2,1.0,1.0,1.0,999999.0,999999.0,0.0,30.0,1,0,1,6,0,0,2,2,20,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,5.0,390,92,1,155,1,120,5,1,1,0.29088367893264416,78.0,0,0,50.0,29.0,52.0,15,1,1,1,1,1,1,1,0,0,0,0,0,0,60.0
3,1.0,2.0,2.0,3,1.0,1.0,2.0,380.0,1300.0,120.0,30.0,2,12,5,1125,3,8,23,271,90,94.0,10.0,10.0,10.0,10.0,10.0,9.0,2.0,2.86,270,0,1,1008,1,943,9,1,1,1.26076206739622,65.0,1,1,55.0,72.0,52.0,12,1,1,1,1,1,0,1,0,0,0,0,0,0,60.0
3,0.88,1.0,1.0,2,1.0,1.0,2.0,155.0,500.0,0.0,10.0,1,15,2,1125,0,21,44,319,19,95.0,10.0,10.0,10.0,10.0,9.0,9.0,1.0,0.6,290,140,2,994,1,952,293,1,1,1.5105442122025334,45.0,1,1,55.0,29.0,52.0,18,1,1,1,1,1,1,1,0,0,0,1,0,0,55.0
1,1.0,3.0,3.0,5,2.0,3.0,4.0,620.0,1700.0,200.0,30.0,1,0,5,330,9,15,30,275,28,91.0,9.0,9.0,10.0,10.0,10.0,9.0,3.0,0.66,391,262,2,1748,1,1282,9,1,1,2.988421091157479,75.0,1,1,55.0,72.0,52.0,9,1,1,1,1,0,1,1,0,0,0,0,0,0,60.0
1,1.0,7.0,7.0,5,2.0,2.0,3.0,999999.0,999999.0,100.0,30.0,2,18,3,1125,10,28,52,324,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,2.18,265,0,1,1069,1,55,28,1,1,1.5189241718420907,60.0,0,0,55.0,72.0,52.0,16,1,1,1,1,1,1,1,0,0,0,0,0,0,60.0
24,0.9,2.0,2.0,4,2.5,2.0,4.0,999999.0,999999.0,300.0,95.0,1,0,2,1125,13,33,53,144,9,96.0,10.0,10.0,10.0,10.0,10.0,9.0,2.0,1.01,152,0,2,783,1,268,36,1,1,1.8467258503938349,100.0,0,0,55.0,72.0,52.0,18,1,1,1,1,1,1,1,1,0,0,1,0,0,60.0
24,0.83,1.0,1.0,3,1.0,1.0,1.0,534.0,2100.0,0.0,15.0,1,19,1,1125,16,46,76,351,32,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,0.69,338,135,2,1545,1,1384,169,1,1,0.6059055815603752,50.0,1,1,55.0,29.0,52.0,20,1,1,1,1,1,1,1,0,0,0,0,0,1,55.0
1,1.0,2.0,2.0,2,1.0,0.0,1.0,220.0,701.0,0.0,15.0,2,10,2,25,12,27,54,85,43,81.0,9.0,9.0,9.0,9.0,9.0,8.0,2.0,4.81,237,245,1,280,1,268,6,1,1,2.563431327791957,24.0,1,1,60.0,72.0,52.0,9,1,1,1,1,1,1,0,0,0,0,0,0,0,60.0
1,1.0,1.0,1.0,1,1.0,1.0,1.0,235.0,999999.0,0.0,10.0,1,25,1,6,3,9,15,223,21,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,2.16,256,41,1,347,1,291,15,1,1,10.691121358056165,28.0,1,0,55.0,29.0,52.0,17,1,1,1,1,1,1,1,0,0,0,0,0,1,40.0
3,0.8,1.0,1.0,1,1.0,1.0,1.0,999999.0,999999.0,0.0,10.0,1,0,2,1125,0,13,38,225,3,80.0,8.0,10.0,-1.0,8.0,-1.0,-1.0,1.0,0.55,294,0,2,305,1,165,161,1,1,8.26189012436637,22.0,0,0,31.0,29.0,52.0,18,1,1,1,1,1,1,1,0,0,0,0,0,0,40.0
999,0.0,2.0,2.0,3,1.0,1.0,2.0,999999.0,999999.0,469.0,30.0,1,0,7,1125,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,0.0,70,0,1,636,1,999,999,1,1,0.882120283413212,50.0,0,0,49.5,72.0,52.0,15,0,0,1,1,1,1,1,0,0,0,0,0,1,40.0
1,1.0,3.0,3.0,1,1.0,1.0,1.0,75.0,300.0,100.0,10.0,1,10,20,210,6,14,14,14,7,91.0,9.0,9.0,9.0,10.0,9.0,9.0,3.0,0.34,122,408,2,1016,1,615,216,1,1,4.456024503833789,29.0,1,1,55.0,29.0,52.0,8,1,1,1,0,1,1,1,0,0,0,0,0,0,55.0
24,1.0,2.0,2.0,1,1.0,1.0,1.0,999999.0,999999.0,0.0,10.0,1,0,2,1125,29,59,89,364,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,41,0,1,878,1,999,999,1,1,8.146541615338261,20.0,0,0,55.0,29.0,52.0,7,0,0,1,1,1,1,0,0,0,0,0,0,0,40.0
1,1.0,16.0,16.0,1,1.0,1.0,8.0,999999.0,999999.0,0.0,5.0,1,10,3,30,12,42,69,135,5,92.0,10.0,10.0,10.0,10.0,8.0,10.0,16.0,0.91,277,0,2,266,1,164,30,1,1,4.404691312497787,29.0,0,0,55.0,20.0,52.0,18,1,1,1,1,1,1,0,0,0,0,0,1,0,55.0
3,1.0,1.0,1.0,3,1.0,2.0,2.0,999999.0,999999.0,400.0,5.0,1,8,1,6,0,0,6,62,1,60.0,6.0,8.0,8.0,8.0,6.0,6.0,1.0,0.44,163,0,1,262,1,68,68,1,1,7.5107917094105545,22.0,0,0,38.0,29.0,52.0,13,0,0,1,1,1,1,1,0,0,0,0,0,0,40.0
999,0.0,1.0,1.0,2,1.0,2.0,2.0,999999.0,999999.0,0.0,30.0,1,0,3,7,2,10,11,12,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,120,27,2,232,1,999,999,1,1,3.523163709719903,48.0,0,0,55.0,72.0,52.0,10,1,1,1,1,1,0,1,0,0,0,0,0,0,40.0
24,0.5,38.0,38.0,2,2.0,1.0,1.0,280.0,1120.0,200.0,10.0,1,0,4,1125,0,0,10,10,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,38.0,0.0,145,101,1,733,1,999,999,1,1,1.8286801763947074,26.0,1,1,55.0,29.0,52.0,11,1,1,1,1,1,1,1,0,0,0,0,0,0,60.0
999,0.0,2.0,2.0,1,1.0,1.0,1.0,999999.0,999999.0,0.0,10.0,1,0,2,1125,29,59,89,364,7,91.0,9.0,9.0,9.0,9.0,8.0,9.0,2.0,0.54,192,54,2,1935,1,389,278,1,1,4.516617625476222,29.0,0,0,55.0,29.0,52.0,12,0,1,1,1,1,0,1,0,0,0,0,0,0,60.0
24,1.0,2.0,2.0,4,1.0,2.0,2.0,999999.0,999999.0,200.0,75.0,2,15,4,40,0,0,0,127,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,249,314,2,2027,1,999,999,1,1,1.2191592858679874,65.0,0,0,55.0,72.0,52.0,17,1,1,1,1,1,1,1,0,0,0,0,0,0,60.0
3,0.96,4.0,4.0,12,3.0,4.0,12.0,999999.0,999999.0,0.0,65.0,8,15,2,1125,11,37,61,334,20,84.0,8.0,8.0,9.0,9.0,9.0,9.0,4.0,1.46,83,0,1,1676,1,412,23,1,1,7.0873671536984,39.5,0,0,152.5,72.0,52.0,19,1,1,1,1,1,1,1,0,0,0,0,0,1,60.0
999,0.0,1.0,1.0,3,1.0,1.0,2.0,999999.0,999999.0,0.0,25.0,3,30,2,5,0,0,0,0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,0.07,275,217,2,1378,1,459,459,1,1,0.6478081018672686,65.0,0,0,55.0,72.0,52.0,18,1,1,1,1,1,1,1,0,0,0,0,0,0,55.0
1,1.0,1.0,1.0,4,2.0,2.0,4.0,999999.0,999999.0,0.0,35.0,1,0,2,1125,11,33,57,57,34,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,2.52,93,0,1,619,1,405,7,1,1,0.982581028004193,65.0,0,0,55.0,72.0,52.0,15,1,1,1,1,0,1,1,0,0,0,0,0,0,40.0
1,1.0,1.0,1.0,4,2.0,2.0,2.0,999999.0,999999.0,0.0,40.0,1,0,2,3,20,50,80,355,13,92.0,9.0,9.0,10.0,10.0,9.0,9.0,1.0,0.72,264,80,1,1357,1,541,15,1,1,4.373198260691798,70.0,0,0,55.0,72.0,52.0,18,1,1,1,1,1,1,1,0,0,0,0,0,0,60.0
1,1.0,5.0,5.0,2,1.0,1.0,1.0,999999.0,999999.0,0.0,10.0,1,8,2,1125,6,10,19,19,8,88.0,9.0,8.0,10.0,10.0,10.0,9.0,3.0,0.6,267,69,1,494,1,397,10,1,1,0.6394828587664463,50.0,0,0,55.0,29.0,52.0,17,1,1,1,1,1,0,1,0,0,0,0,0,0,55.0
1,1.0,1.0,1.0,4,1.0,2.0,3.0,999999.0,999999.0,96.0,30.0,3,12,2,1125,20,50,80,171,1,100.0,10.0,10.0,10.0,8.0,10.0,10.0,1.0,1.0,204,0,2,937,1,7,7,1,1,4.325715613435771,51.0,0,0,55.0,72.0,52.0,9,0,0,1,1,1,1,1,0,0,0,0,0,0,40.0
1,0.99,34.0,34.0,2,1.0,1.0,1.0,999999.0,999999.0,0.0,10.0,1,17,1,365,0,0,0,249,15,80.0,8.0,8.0,9.0,9.0,9.0,8.0,33.0,0.44,358,158,2,1725,1,1027,21,1,1,3.3645409543119476,33.5,0,0,55.0,29.0,52.0,8,1,1,1,1,0,0,1,0,0,0,0,0,0,60.0
1,1.0,1.0,1.0,4,1.0,1.0,2.0,999999.0,999999.0,0.0,30.0,2,15,3,1125,9,39,64,339,11,88.0,10.0,10.0,10.0,10.0,9.0,9.0,1.0,1.8,416,597,2,200,1,183,6,1,1,0.7411923843216145,50.0,0,0,55.0,72.0,52.0,18,1,1,1,1,1,1,1,0,0,0,0,0,0,55.0
3,0.9,1.0,1.0,4,1.0,1.0,2.0,315.0,1199.0,0.0,15.0,2,10,2,1125,12,29,59,334,31,86.0,9.0,10.0,9.0,9.0,9.0,8.0,1.0,1.58,117,695,2,932,1,589,25,1,1,5.218125083439853,32.5,1,1,55.0,72.0,52.0,12,1,1,1,1,1,1,1,0,0,0,1,0,0,60.0
1,1.0,1.0,1.0,4,1.0,2.0,3.0,999999.0,999999.0,200.0,30.0,2,5,2,1125,0,1,3,62,4,95.0,9.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,227,0,1,138,1,120,96,1,1,2.7724879723826334,60.0,0,0,55.0,72.0,52.0,17,1,1,1,1,1,1,1,0,0,0,0,0,0,55.0
1,1.0,1.0,1.0,4,2.0,2.0,3.0,468.0,1500.0,0.0,30.0,4,10,2,31,7,12,25,251,175,94.0,9.0,10.0,10.0,10.0,9.0,9.0,1.0,4.0,381,211,1,1692,1,1311,4,1,1,2.913636064520325,34.0,1,1,55.0,72.0,52.0,22,1,1,1,1,1,1,1,0,0,0,0,1,0,55.0
1,1.0,1.0,1.0,6,1.0,2.0,3.0,999999.0,999999.0,0.0,30.0,1,0,2,1125,5,5,5,72,4,100.0,10.0,10.0,10.0,8.0,10.0,8.0,1.0,1.54,90,27,1,114,1,78,35,1,1,0.21781366785782888,78.0,0,0,55.0,72.0,52.0,13,1,1,1,1,1,1,1,0,0,0,0,0,0,40.0
1,0.98,46.0,46.0,2,1.0,0.0,1.0,999999.0,999999.0,100.0,60.0,2,5,1,1125,0,0,6,281,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,44.0,0.0,200,0,1,934,1,999,999,1,1,1.8852768975847012,26.0,0,0,50.0,72.0,52.0,5,0,0,1,1,1,1,0,0,0,0,0,0,0,55.0
1,0.95,3.0,3.0,2,1.0,1.0,1.0,999999.0,999999.0,0.0,10.0,1,0,2,30,20,50,80,355,27,87.0,9.0,10.0,9.0,9.0,9.0,9.0,3.0,4.35,260,277,1,289,1,186,7,1,1,2.8177845015874734,34.0,0,0,38.0,29.0,52.0,6,1,1,0,1,0,0,1,0,0,0,0,0,0,60.0
999,0.0,1.0,1.0,2,1.0,1.0,1.0,999999.0,999999.0,0.0,10.0,1,0,1,1125,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,308,48,1,966,1,999,999,1,1,2.225449067942174,75.0,0,0,60.0,29.0,52.0,9,1,1,1,1,1,1,1,0,0,0,0,0,0,60.0
1,1.0,3.0,3.0,2,1.0,1.0,2.0,130.0,600.0,100.0,10.0,1,10,2,1125,23,30,30,36,31,83.0,9.0,9.0,10.0,9.0,10.0,8.0,3.0,1.27,236,173,1,787,1,733,15,1,1,1.4022199715630608,45.0,1,1,55.0,29.0,52.0,18,1,1,1,1,1,1,1,0,0,0,0,0,0,55.0
3,1.0,4.0,4.0,2,1.0,1.0,1.0,999999.0,999999.0,90.0,20.0,1,0,7,365,6,36,66,334,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4.0,0.11,298,205,2,334,1,279,279,1,1,3.4028120483401834,50.0,0,0,55.0,72.0,52.0,15,1,1,1,1,1,1,1,0,0,0,0,0,0,55.0
1,1.0,1.0,1.0,6,1.0,2.0,4.0,500.0,1350.0,150.0,50.0,4,5,5,120,2,6,17,292,30,89.0,9.0,10.0,9.0,10.0,10.0,9.0,1.0,0.61,121,690,1,1665,1,1475,4,1,1,0.8996218817242585,65.0,1,1,55.0,72.0,52.0,16,1,1,1,1,1,1,1,0,0,0,0,0,0,60.0
999,0.0,1.0,1.0,2,1.0,0.0,1.0,999999.0,999999.0,0.0,25.0,1,0,3,1125,0,21,51,326,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,101,114,2,90,1,999,999,1,1,1.083835226213705,50.0,0,0,55.0,72.0,52.0,12,1,1,1,1,1,1,1,0,0,0,0,0,0,60.0
1,0.86,6.0,6.0,5,2.0,2.0,3.0,999999.0,999999.0,200.0,20.0,1,0,2,365,7,23,40,206,30,86.0,9.0,8.0,9.0,9.0,10.0,8.0,3.0,0.45,344,100,1,2058,1,1984,90,1,1,0.14998047561676853,78.0,0,0,55.0,72.0,52.0,6,0,0,1,1,0,1,1,0,0,0,0,0,0,60.0
1,1.0,1.0,1.0,3,1.0,0.0,2.0,999999.0,999999.0,150.0,20.0,2,30,1,1125,2,13,24,24,35,89.0,10.0,8.0,10.0,9.0,10.0,9.0,1.0,1.23,90,0,1,1017,1,853,21,1,1,0.7324549309927822,65.0,0,0,55.0,72.0,52.0,9,1,1,1,1,1,1,0,0,0,0,0,0,0,40.0
3,1.0,1.0,1.0,3,1.0,2.0,2.0,999999.0,999999.0,100.0,30.0,3,15,3,7,0,0,1,1,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.21,333,0,1,1340,1,99,20,1,1,0.872769510412698,60.0,0,0,55.0,72.0,52.0,14,1,1,1,1,1,1,1,0,0,0,0,0,0,60.0
1,1.0,1.0,1.0,3,1.0,1.0,2.0,999999.0,999999.0,150.0,30.0,2,15,2,1125,0,20,45,135,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.84,157,190,1,101,1,49,35,1,1,0.9521333914994791,50.0,0,0,55.0,72.0,52.0,10,1,1,1,1,1,1,1,0,0,0,0,0,0,55.0
24,1.0,1.0,1.0,1,1.0,1.0,1.0,200.0,600.0,0.0,10.0,1,0,5,20,10,40,57,309,43,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,0.79,420,337,1,1686,1,1627,92,1,1,0.8505606111197793,50.0,1,1,55.0,29.0,52.0,12,1,1,1,1,0,1,1,0,0,0,0,0,0,55.0
3,1.0,3.0,3.0,2,1.0,1.0,1.0,165.0,590.0,0.0,10.0,1,0,1,1125,20,46,74,164,107,93.0,9.0,9.0,10.0,10.0,9.0,9.0,3.0,2.2,341,157,1,1745,1,1462,20,1,1,3.2731712438309115,26.0,1,1,38.0,29.0,52.0,9,1,1,1,1,1,1,0,0,0,0,0,0,0,55.0
1,1.0,1.0,1.0,4,1.0,2.0,2.0,999999.0,999999.0,0.0,20.0,1,0,1,1125,0,0,0,234,3,100.0,10.0,10.0,9.0,10.0,10.0,10.0,1.0,2.5,273,465,1,1116,1,36,7,1,1,0.6416095630175317,50.0,0,0,55.0,72.0,52.0,10,1,1,1,1,1,1,0,0,0,0,0,0,0,60.0
3,0.96,14.0,14.0,4,2.0,2.0,2.0,999999.0,2300.0,100.0,30.0,1,0,2,20,7,7,16,291,9,89.0,10.0,9.0,9.0,9.0,10.0,9.0,5.0,0.34,231,32,1,1361,1,795,42,1,1,2.306143299678402,75.0,0,1,55.0,72.0,52.0,8,1,1,1,0,1,1,1,0,0,0,0,0,0,55.0
3,1.0,2.0,2.0,1,1.0,1.0,1.0,999999.0,999999.0,0.0,10.0,1,0,1,1125,1,1,7,282,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,0.0,76,0,1,462,1,999,999,1,1,1.1015364201892937,50.0,0,0,55.0,29.0,52.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0
1,0.98,1.0,1.0,3,1.0,1.0,2.0,999999.0,999999.0,0.0,30.0,1,0,3,1125,6,12,18,232,22,91.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,2.33,96,0,1,390,1,283,69,1,1,0.846539563420601,60.0,0,0,55.0,72.0,52.0,17,1,1,1,1,1,1,1,0,0,0,0,0,1,40.0
999,0.0,1.0,1.0,3,1.0,1.0,2.0,999999.0,999999.0,300.0,30.0,1,0,5,30,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,178,0,1,304,1,999,999,1,1,3.427936608613927,38.0,0,0,55.0,72.0,52.0,13,1,1,1,1,1,1,1,0,0,0,0,0,0,40.0
1,1.0,2.0,2.0,3,2.0,2.0,2.0,999999.0,999999.0,600.0,30.0,1,0,10,120,0,0,4,99,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,0.14,155,0,1,303,1,214,214,1,1,0.8035531126187743,65.0,0,0,55.0,72.0,52.0,23,1,1,1,1,1,1,1,1,1,1,0,1,0,55.0
24,1.0,1.0,1.0,1,1.0,1.0,1.0,135.0,360.0,200.0,10.0,1,0,1,1125,29,59,89,364,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,394,0,1,1438,1,999,999,1,1,1.075749865176408,50.0,1,1,55.0,29.0,52.0,5,1,1,1,0,1,0,1,0,0,0,0,0,0,40.0
999,0.0,1.0,1.0,4,1.0,2.0,3.0,999999.0,999999.0,100.0,30.0,2,5,2,1125,17,47,77,167,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,259,87,1,2,1,999,999,1,1,2.762538278172346,25.0,0,0,55.0,72.0,52.0,16,1,1,1,1,1,1,1,0,0,0,0,1,0,55.0
1,1.0,1.0,1.0,4,1.0,1.0,2.0,550.0,1300.0,0.0,15.0,2,30,2,1125,3,9,26,242,45,96.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,2.44,337,560,1,1028,1,553,4,1,1,1.2991661961453937,65.0,1,1,55.0,72.0,52.0,19,1,1,1,1,1,1,1,0,0,0,0,0,0,55.0
999,0.0,1.0,1.0,1,2.0,1.0,1.0,150.0,400.0,0.0,10.0,1,0,1,1125,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,216,72,1,632,1,999,999,1,1,3.78773373437996,38.0,1,1,55.0,29.0,52.0,8,1,1,1,1,1,1,1,0,0,0,0,0,0,40.0
1,1.0,1.0,1.0,4,1.0,1.0,2.0,999999.0,999999.0,200.0,30.0,2,5,2,1125,6,14,37,122,6,93.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.13,423,747,1,163,1,159,28,1,1,1.1860320154947348,65.0,0,0,55.0,72.0,52.0,16,1,1,1,1,1,1,1,0,0,0,0,0,0,40.0
1,0.99,10.0,10.0,3,1.0,2.0,2.0,999999.0,999999.0,0.0,25.0,1,0,2,1125,15,36,63,272,2,80.0,8.0,10.0,9.0,10.0,10.0,9.0,9.0,0.18,182,80,1,901,1,340,174,1,1,0.9797096459747769,65.0,0,0,55.0,72.0,52.0,9,0,1,1,1,1,1,1,0,0,0,0,0,0,60.0
